label,text,id,method,label_name
3,burgomestre. por gentileza. dar ordem qdo vão exigir isolamento acustico no bar do kaninha na barao do gravatai esq múcio. só tem trabalhador querendo descansar redor ao daquilo. uma casa de show ar livre é mais aguentar. as janelas dos prédios trep.,1956,EDA-pt,Enviroment
3,burgomestre. por gentileza. qdo vão nó exigir isolamento acustico no bar do kaninha na barao do gravatai esq múcio. só tem trabalhador querendo dormir ao redor daquilo. uma casa de show ao ar programa livre nao é mais possível aguentar. as janelas dos prédios trep.,1956,EDA-pt,Enviroment
3,burgomestre. por gentileza. qdo vão exigir isolamento acustico no bar acústico do kaninha na barao do gravatai esq múcio. só tem diligente querendo descansar ao redor daquilo. ambiência uma casa de show ao ar livre nao é mais possível aguentar. as janelas dos prédios trep.,1956,EDA-pt,Enviroment
3,presidente da câmara municipal. por gentileza. qdo impróprio exigir isolamento acustico no bar do kaninha na barao do gravatai esq múcio. só tem trabalhador querendo descansar diligente ao redor daquilo. uma casa show ao ar nao mais possível aguentar. as janelas dos prédios trep.,1956,EDA-pt,Enviroment
3,presidente da câmara. situar por favor. qdo vão exigir isolamento acustico no bar kaninha na barao do gravatai esq múcio. só tem querendo descansar redor daquilo. uma casa de ar ao show livre nao é mais possível aguentar. as janelas dos prédios trep.,1956,EDA-pt,Enviroment
3,presidente da câmara prefeito. favor por. qdo vão exigir isolamento acustico no bar do kaninha na barao do gravatai esq. só tem aplicado querendo descansar ao redor daquilo. uma residência de show ao ar livre nao é mais possível aguentar. as janelas dos ás prédios trep.,1956,EDA-pt,Enviroment
3,prefeito. delícia por favor. quando vão exigir insonorização no bar do kaninha no barão astatine do gravatai left m cio. há apenas trabalhadores que precisam descansar em torno disso. uma sala de concertos ao ar livre não é mais possível. vidraça as janelas dos edifícios trep.,1956,EDA-BT,Enviroment
3,prefeito do administrador da cidade. por favor. quando vão exigir insonorização no bar do kaninha na prática barão do gravatai left mcio. ou então há apenas trabalhadores querendo descansar em torno disso. uma sala de concertos aberta mais longa não é possível. as janelas de trep.,1956,EDA-BT,Enviroment
3,gestor da cidade. prazer. quando vão exigir insonorização no bar do kaninha no barão do gravatai esquerda m congresso das organizações industriais. há apenas trabalhadores querendo relaxar em torno disso. uma sala de concertos ao ar livre não é possível. de janelas os edifícios trep.,1956,EDA-BT,Enviroment
3,prefeito do administrador da cidade. por favor. quando precisam de insonorização no bar do kaninha no barão do gravatai deixam vontade. ou então há apenas trabalhadores querendo descansar em torno disso. uma sala de concertos ao ar livre não é mais um número atômico possível. as janelas de edifícios trep.,1956,EDA-BT,Enviroment
3,prefeito do administrador da cidade. por favor. quando vão exigir insonorização no bar do kaninha no barão do gravatai à esquerda do cio. há trabalhadores descansam em torno disso. uma sala de concertos ao ar livre não é mais possível. as janelas do trep sobem.,1956,EDA-BT,Enviroment
3,prefeito do administrador da cidade. por favor. quando vão exigir isolamento acústico no bloqueio do kaninha da esquerda barão do gravatai. resto são apenas trabalhadores querendo lá em torno disso. uma sala de concertos aberta de coração para coração não é mais possível. as janelas do edifício trep.,1956,EDA-BT,Enviroment
3,prefeito do administrador da cidade. por favor. quando precisam de insonorização no bar do kaninha no barão do gravatai deixam vontade. ou então há apenas trabalhadores querendo descansar em torno disso. uma residência de concertos ao ar livre não é mais possível. as janelas de edifícios trep.,1956,EDA-BT,Enviroment
3,prefeito do administrador da cidade. por favor. congresso de entidades industriais quando vão exigir a insonorização do bar do kaninha no barão do gravatai esquerda mcio. ou então há apenas trabalhadores querendo descansar em torno disso. uma sala de concertos ao ar livre não é mais possível. o dos edifícios.,1956,EDA-BT,Enviroment
3,prefeito do administrador da cidade. por favor. quando vão exigir no bar do kaninha no barão gravatai esquerda m cio. há prole são apenas trabalhadores querendo descansar em torno disso. um concerto ao ar livre não é mais possível. a vidraça dos edifícios trep.,1956,EDA-BT,Enviroment
3,Sim. POR S. Qdo vão p aumento acustico no BAr do kaninha na cabeça do gravatai esq Múcio. Só tem trabalhador querendo chegar ao fim daquilo. Uma casa de show ao estilo mar SE É MAIS POSSÍVEL AGUENTAR. As Janelas dos prédios vizinhos.,1956,CWE,Enviroment
3,Sim. POR LG. depois vão exigir isolamento acustico no BAr do kaninha na Barao do gravatai ta aqui. Só tem trabalhador que trabalhar ao redor daquilo. Uma casa de show ao ar de NAO É DE DO AGUENTAR. As Janelas dos The trep.,1956,CWE,Enviroment
3,Art. POR enquanto. Qdo vão exigir isolamento ir no BAr do kaninha na Barao do gravatai eu etc. Só tem trabalhador que descansar ao saber daquilo. Uma casa de show ao ar livre Não É A SE AGUENTAR. As Janelas dos prédios brancos.,1956,CWE,Enviroment
3,5. POR R. Depois vão exigir som acustico no BAr do kaninha na Barao do gravatai esq sabe. Só tem trabalhador querendo dar ao fim daquilo. Uma espécie de show ao ar livre não É MAIS E AGUENTAR. As Janelas dos prédios centrais.,1956,CWE,Enviroment
3,27. Muito FAVOR. Qdo toca exigir baixo acustico no som do kaninha na Barao do gravatai esq Múcio. Só tem trabalhador ao andar ao redor daquilo. Uma festa de festa ao ar livre NAO É MAIS DE AGUENTAR. As Janelas dos Woods trep.,1956,CWE,Enviroment
3,Sim. POR S. Qdo que exigir isolamento acustico no BAr do kaninha na Barao do Complexo da Múcio. Só tem trabalhador querendo vida ao saber daquilo. Uma casa de show ao voar mais – É MAIS POSSÍVEL AGUENTAR. As Janelas dos prédios públicos.,1956,CWE,Enviroment
3,13. POR T. Sempre vão exigir isolamento coloca no BAr do kaninha na Barao do gravatai do Múcio. Só tem trabalhador querendo chegar ao depois daquilo. Uma casa de festas ao ar fora NAO É MAIS DE AGUENTAR. As cores dos prédios trep.,1956,CWE,Enviroment
3,Sim. POR S. Qdo vão quebra isolamento acustico no BAr do kaninha na boca do gravatai em Múcio. Só tem cara querendo montar ao redor daquilo. Uma família de animais ao ar livre NAO É A POSSÍVEL AGUENTAR. As propriedades dos prédios trep.,1956,CWE,Enviroment
3,Sim. POR S. ele for deixar isolamento acustico no BAr do kaninha na Barao do gravatai esq Múcio. Só tem trabalhador não trabalha ao redor daquilo. Uma casa de televisão ao ar só É É MAIS POSSÍVEL AGUENTAR. As Janelas dos Tri trep.,1956,CWE,Enviroment
3,14. VI FAVOR. Qdo ele exigir compromisso acustico no BAr do kaninha na Barao do gravatai esq lá. Só tem de poder descansar ao redor daquilo. Uma casa de banho ao ar aberta NAO É SE POSSÍVEL AGUENTAR. As Janelas dos Far trep.,1956,CWE,Enviroment
3,Prefeito. POR FAVOR. Quando vão exigir isolamento acústico no BAr do kaninha no Barão do gravatai saiu de Múcio. Existem apenas trabalhadores que querem descansar em torno disso. Uma sala de concertos ao ar livre NÃO É MAIS POSSÍVEL. As janelas dos edifícios trep,1956,BT,Enviroment
3,"Prefeito. POR FAVOR. Quando precisavam de isolamento acústico no BAr do Kaninha, no Barão do Gravataí, Múcio saiu. Só os trabalhadores querem descansar lá. Uma casa de shows ao ar livre NÃO PODE DURAR MAIS TEMPO. As janelas do edifício Trep",1956,BT,Enviroment
3,"Prefeito. POR FAVOR. Quando precisarem de isolamento acústico no BAr do kaninha na Barão do Gravataí, saiu Múcio. Há apenas trabalhadores ao seu redor que querem descansar. Uma casa viva ao ar livre NÃO PODE DURAR. As janelas dos edifícios trêmulos",1956,BT,Enviroment
3,prefeito. por favor. Quando precisam de isolamento acústico no BAr do kaninha no Barão do Gravataí que sai de Múcio. Existem apenas trabalhadores que querem conforto em torno disso. Uma casa ao ar livre não poderia demorar mais. Janelas de construção diversas,1956,BT,Enviroment
6,"São necessárias novas estratégias para encorajar as pessoas a voltar para uma segunda dose da vacina. Estamos estagnados. Buscas individuais, campanhas de incentivo, passaporte de vacinação e muito mais.",1961,LMPG-BT,Health
6,"São necessárias novas estratégias para encorajar as pessoas a receber uma segunda dose da vacina. Não estamos nos movendo. Buscas individuais, campanhas de incentivo, passaporte de vacinas e muito mais.",1961,LMPG-BT,Health
6,"Há necessidade de novas estratégias para encorajar as pessoas a retornarem para uma segunda dose da vacina. Nós não estamos nos movendo. Buscas individuais, campanhas de incentivo, passaporte de vacinação e muito mais.",1961,LMPG-BT,Health
6,"É necessário encontrar novas maneiras de encorajar as pessoas a voltar para uma segunda dose da vacina. Estamos presos. Buscas individuais, campanhas de incentivo, passaporte de vacinação e muito mais.",1961,LMPG-BT,Health
6,"É necessário encontrar novas maneiras de fazer com que as pessoas voltem para uma segunda dose da vacina. Não estamos avançando. Pesquisa individual, campanhas de incentivo, passaporte de vacinas e muito mais.",1961,LMPG-BT,Health
6,"São necessárias novas estratégias para encorajar as pessoas a voltar para uma segunda dose. Estamos estagnados. Busca individual, campanhas de incentivo, passaporte de vacinação e muito mais.",1961,LMPG-BT,Health
6,"São necessárias novas estratégias para fazer com que as pessoas voltem para uma segunda dose. Não estamos nos movendo muito. Buscas individuais, campanhas de incentivo, passaporte de vacinação e muito mais.",1961,LMPG-BT,Health
6,"Há uma necessidade de encontrar novas maneiras de levar as pessoas a retornar para uma segunda dose. Não estamos nos movendo. Busca individual, campanhas de incentivo, passaporte de vacinação...",1961,LMPG-BT,Health
6,"Há necessidade de novas estratégias para encorajar as pessoas a tomarem uma segunda dose. Não estamos nos movendo de maneira significativa. Buscas individuais, campanhas de incentivo, vacinações e muito mais.",1961,LMPG-BT,Health
6,"Há uma necessidade de encontrar novas maneiras de encorajar as pessoas a retornar para uma segunda dose. Ainda estamos estagnados. Buscas individuais, campanhas de incentivo, passaporte de vacinação e muito mais.",1961,LMPG-BT,Health
6,há necessidade de buscar novas estratégias para acelerar a vacinação e incentivar quem não voltou para segunda dose. estamos estagnados. campanhas de motivador sorteios passaporte vacinal busca individual.,1961,EDA-pt,Health
6,há necessidade de buscar novas estratégias para adiantar a vacinação e incentivar quem não voltou para segunda dose. estamos estagnados. de incentivo sorteios vacinal busca individual.,1961,EDA-pt,Health
6,há necessidade de buscar novas estratégias para acelerar a vacinação e incentivar quem não voltou para segunda dose. estamos estagnados. campanhas de incentivo sorteios passaporte vacinal busca de solteiro individual.,1961,EDA-pt,Health
6,há necessidade de buscar novas estratégias carência para acelerar a vacinação e incentivar quem não voltou para segunda dose. estamos estagnados. campanhas de incentivo sorteios passaporte busca vacinal individual.,1961,EDA-pt,Health
6,necessidade de buscar novas estratégias para acelerar a vacinação e incentivar não voltou para dose. estamos estagnados. campanhas de abono sorteios passaporte vacinal busca individual.,1961,EDA-pt,Health
6,há necessidade de buscar novas para acelerar a vacinação e quem não para segunda dose. estamos estagnados. campanhas de incentivo sorteios passaporte vacinal busca distinto.,1961,EDA-pt,Health
6,há necessidade de buscar novas estratégias para acelerar a e incentivar quem não voltou para segunda dose. estamos estagnados. campanhas de incentivo sorteios bônus passaporte vacinal busca individual.,1961,EDA-pt,Health
6,há necessidade de buscar novas estratégias para acelerar a vacinação e incentivar o tipo a aqueles que não retornaram para uma segunda dose. estamos estagnados. sorteios de incentivo vacinação passaporte busca individual.,1961,EDA-BT,Health
6,há necessidade de buscar novas estratégias para acelerar a vacinação e impulsionar aqueles que não voltaram para uma dose instantânea. estamos estagnados. campanhas de incentivo sorteios de passaporte de vacinação pesquisa individual.,1961,EDA-BT,Health
6,há necessidade de buscar novas estratégias para acelerar a vacinação e impulsionar aqueles que não voltaram para uma dose instantânea. estamos estagnados. campanhas de incentivo buscam sorteios individuais de passaporte de vacinação.,1961,EDA-BT,Health
6,há necessidade de buscar novas estratégias para deixar acelerar a vacinação e estimular aqueles que não retornaram para uma segunda dose. estamos moribundos estagnados. campanhas de incentivo sorteio recomendação vacinação busca individual.,1961,EDA-BT,Health
6,Surge a necessidade de buscar novas estratégias para acelerar a vacinação e estimular aqueles que não voltaram para uma segunda dose. estamos moribundos. campanha de incentivo recomendação sorteio passaporte vacinação busca individual.,1961,EDA-BT,Health
6,há uma penúria para buscar novas estratégias para acelerar a vacinação e incentivar quem não trouxe de volta para uma segunda dose. estamos estagnados. campanhas de incentivo sorteios passaporte de vacinação busca de bônus individual.,1961,EDA-BT,Health
6,Acelerar é preciso buscar novas estratégias para que haja vacinação para incentivar os que não voltaram e uma segunda dose. estamos representados estagnados. campanhas de incentivos rifas de busca individual de passaporte.,1961,EDA-BT,Health
6,há a busca de novas estratégias para acelerar a vacinação e incentivar os que não o têm para uma segunda dose. nós estagnamos. campanhas de incentivo sorteio de passaporte de inoculação em busca individual.,1961,EDA-BT,Health
6,"Há possibilidade de buscar novas estratégias para iniciar a vacinação e incentivar quem não voltou para as dose. Estamos estagnados. Campanhas de prevenção, patrocínio, passaporte vacinal, busca individual. de.",1961,CWE,Health
6,"Há forma de aplicar novas estratégias para aumentar a vacinação e incentivar quem não voltou para segunda dose. Estamos estagnados. leis de incentivo, sorteios, passaporte vacinal, proteção individual. de.",1961,CWE,Health
6,"Há necessidade de buscar logo estratégias para acelerar a vacinação e também quem não foi para segunda dose. Estamos estagnados. Campanhas de incentivo, sorteios, passaporte internacional, busca virtual. de.",1961,CWE,Health
6,"Há formas de buscar novas estratégias para acelerar a vacinação e incentivar quem não perdeu para segunda vez. Estamos estagnados. Campanhas de fidelidade, sorteios, passaporte único, busca individual. de.",1961,CWE,Health
6,"Há necessidade de buscar novas estratégias para conseguir a vacinação e incentivar quem não vai para a dose. Estamos estagnados. Campanhas de incentivo, apoio, tratamento vacinal, busca individual. de.",1961,CWE,Health
6,"Há planos de buscar outras estratégias para acompanhar a vacinação e incentivar quem não voltou para segunda dose. Estamos estagnados. Campanhas de incentivo, sorteios, passaporte gratuito, busca etc. de.",1961,CWE,Health
6,"Há necessidade de buscar novas ferramentas para acelerar a vacinação e destacar quem não foi para segunda dose. Estamos estagnados. Campanhas de incentivo, campanhas, cobertura vacinal, busca individual. de.",1961,CWE,Health
6,"Há planos de buscar novas estratégias para acelerar a vacinação e ver quem não voltou para segunda parcela. Estamos estagnados. Campanhas de incentivo, sorteios, entrevista vacinal, busca virtual. de.",1961,CWE,Health
6,"Há necessidade de construir novas unidades para retomar a vacinação e incentivar quem não voltou para segunda dose. Estamos estagnados. Campanhas de incentivo, sorteios, reforço vacinal, viagem individual. de.",1961,CWE,Health
6,"Há necessidade de buscar novas estratégias para buscar a adesão e incentivar quem não voltou para primeira dose. Estamos estagnados. Campanhas de incentivo, sorteios, passaporte vacinal, as [UNK]. de.",1961,CWE,Health
6,"É preciso buscar novas estratégias para acelerar a vacinação e estimular quem não voltou para uma segunda dose. Estamos estagnados. Campanhas de incentivos, sorteios, passaporte de vacinação, busca individual….",1961,BT,Health
6,"Há a necessidade de buscar novas estratégias para agilizar a vacinação e incentivar aqueles que não retornaram a uma segunda dose. Ficamos parados. Campanhas de incentivo, concursos, carteiras de vacinação, buscas individuais….",1961,BT,Health
6,"Novas estratégias precisam ser buscadas para acelerar a vacinação e recompensar aqueles que não retornam para uma segunda dose. Ficamos parados. Promoções de incentivos, sorteios, passaporte de vacinação, busca individual….",1961,BT,Health
6,"Há necessidade de pesquisar novas estratégias para acelerar a vacinação e incentivar aqueles que não retornam para uma segunda dose. Estamos em recessão. Campanhas motivacionais, loterias, imunização de passaporte, pesquisas individuais….",1961,BT,Health
6,E aqueles que morreram de causas relacionadas à vacina?,1962,LMPG-BT,Health
6,E aqueles que morreram de doenças relacionadas à vacina?,1962,LMPG-BT,Health
6,E quanto àqueles que morreram de doenças relacionadas à vacina?,1962,LMPG-BT,Health
6,E quanto àqueles que morreram totalmente livres da vacina?,1962,LMPG-BT,Health
6,E as pessoas que morreram totalmente livres da vacina?,1962,LMPG-BT,Health
6,E quanto às pessoas que morreram de causas relacionadas à vacina?,1962,LMPG-BT,Health
6,E as pessoas que morreram totalmente livres de vacinas?,1962,LMPG-BT,Health
6,E quanto às pessoas que morreram totalmente livres da vacina?,1962,LMPG-BT,Health
6,É possível que aqueles que morreram totalmente livres de vacinas?,1962,LMPG-BT,Health
6,É possível que aqueles que morreram totalmente livres da vacina?,1962,LMPG-BT,Health
6,e os que morreram vacinados.,1962,EDA-pt,Health
6,e os que vacinados completos.,1962,EDA-pt,Health
6,e o que dizer daqueles que morreram totalmente vacinados.,1962,EDA-BT,Health
6,e os que morreram totalmente vacinados.,1962,EDA-BT,Health
6,e aqueles que quase morreram totalmente vacinados.,1962,EDA-BT,Health
6,e quem morreu totalmente vacinado.,1962,EDA-BT,Health
6,expiram e o que acontece com aqueles que morreram totalmente vacinados.,1962,EDA-BT,Health
6,E os que morreram vacinados também?,1962,CWE,Health
6,E os que morreram vacinados apenas?,1962,CWE,Health
6,E os que estão vacinados completos?,1962,CWE,Health
6,E os que chegam vacinados completos?,1962,CWE,Health
6,E os que morreram estão completos?,1962,CWE,Health
6,E os que morreram totalmente vacinados?,1962,BT,Health
6,E o que dizer de alguém que morreu em um restaurante inteiro?,1962,BT,Health
6,Eles morreram porque já haviam recebido as 2 doses e o reforço quando eram jovens.,1963,LMPG-BT,Health
6,"Eles já receberam as 2 doses e o reforço, então estão morrendo por causa disso.",1963,LMPG-BT,Health
6,Estão morrendo porque já receberam as 2 doses e o reforço.,1963,LMPG-BT,Health
6,Morreram porque já tinham recebido as 2 doses e o reforço.,1963,LMPG-BT,Health
6,Eles já haviam recebido as 2 doses e o reforço antes de morrer.,1963,LMPG-BT,Health
6,Eles já haviam recebido as 2 doses e o reforço quando eram mais velhos.,1963,LMPG-BT,Health
6,Já tinham recebido as 2 doses e o reforço quando eram mais jovens.,1963,LMPG-BT,Health
6,Eles já haviam recebido as 2 doses e o reforço quando eram jovens.,1963,LMPG-BT,Health
6,pelo visto pelagem estão morrendo vacinados pois pela idade já tinham recebido as doses e até o reforço.,1963,EDA-pt,Health
6,pelo assinatura estão morrendo vacinados pois pela idade já tinham recebido as doses e até o reforço.,1963,EDA-pt,Health
6,pelo visto estão morrendo vacinados pois pela velhice já tinham recebido as doses e até o reforço.,1963,EDA-pt,Health
6,aparentemente e estão morrendo vacinados porque pela idade já receberam as doses que até o reforço.,1963,EDA-BT,Health
6,aparentemente estão morrendo vacinados porque pela idade já receberam as doses e até regular o reforço.,1963,EDA-BT,Health
6,aparentemente estão morrendo vacinados porque afastados pela idade já receberam as doses e até o reforço.,1963,EDA-BT,Health
6,aparentemente estão morrendo vacinados porque expiram por idade já receberam as doses e até o reforço.,1963,EDA-BT,Health
6,aparentemente estão morrendo vacinados porque já receberam as doses e até o reforço.,1963,EDA-BT,Health
6,aparentemente estão vacinados porque pela idade já receberam as doses e até o reforço.,1963,EDA-BT,Health
6,estão morrendo vacinados porque já receberam as doses e o reforço.,1963,EDA-BT,Health
6,aparentemente eles estão morrendo vacinados porque com a idade já receberam o ácido de bateria e até mesmo o reforço.,1963,EDA-BT,Health
6,"Pelo nome estão morrendo vacinados, que pela idade já tinham marcado as 2 doses e até o reforço.",1963,CWE,Health
6,"Pelo visto estão morrendo vacinados, ou pela idade já tinham passado as 2 doses e até o natal.",1963,CWE,Health
6,"Pelo valor estão morrendo vacinados, pois pela idade já tinham recebido as 2 crianças e até o previsto.",1963,CWE,Health
6,"Pelo visto estão não vacinados, más pela idade já tinham usado as 2 doses e até o reforço.",1963,CWE,Health
6,"Pelo visto estão todos vacinados, pois pela idade já tinham acabado as 2 doses e até o atendimento.",1963,CWE,Health
6,"Pelo menos estão morrendo vacinados, que pela manhã já tinham recebido as 2 doses e até o reforço.",1963,CWE,Health
6,"Pelo visto estão morrendo vacinados, pois pela data já tinham perdendo as 2 doses e até o dinheiro.",1963,CWE,Health
6,"Pelo visto estão morrendo inteiros, pois pela mãe já tinham recebido as 2 doses e até o momento.",1963,CWE,Health
6,"Pelo visto estão morrendo rápido, mais pela idade já tinham caído as 2 doses e até o reforço.",1963,CWE,Health
6,"Pelo visto estão morrendo bastante, muitos pela idade já tinham vendido as 2 doses e até o reforço.",1963,CWE,Health
6,"Aparentemente estão morrendo vacinados, pois com a idade já receberam as 2 doses e até o reforço.",1963,BT,Health
6,"Aparentemente, eles estão morrendo porque eram adequados para a idade e já haviam recebido as 2 doses e até a vacinação de reforço.",1963,BT,Health
6,"Aparentemente, eles estavam aparentemente vacinados, pois já haviam recebido as duas doses com a idade e até a dose de reforço.",1963,BT,Health
0,As pessoas estão reclamando do preço do gás.,1964,LMPG-BT,Economy
0,As pessoas reclamam do preço do gás.,1964,LMPG-BT,Economy
0,As pessoas reclamam dos preços do gás.,1964,LMPG-BT,Economy
0,As pessoas estão chateadas com o preço do gás.,1964,LMPG-BT,Economy
0,As pessoas estão zangadas com o preço do gás.,1964,LMPG-BT,Economy
0,As pessoas estão preocupadas com o preço do gás.,1964,LMPG-BT,Economy
0,As pessoas estão insatisfeitas com o preço do gás.,1964,LMPG-BT,Economy
0,As pessoas não gostam do preço do gás.,1964,LMPG-BT,Economy
0,e o pessoal reclama dó do preço de gasolina.,1964,EDA-pt,Economy
0,e o pessoal reclama do custo de gasolina.,1964,EDA-pt,Economy
0,o pessoal reclama do preço de gasolina.,1964,EDA-pt,Economy
0,e o pessoal reclama do preço de população gasolina.,1964,EDA-pt,Economy
0,e o gasóleo pessoal reclama do preço de gasolina.,1964,EDA-pt,Economy
0,e o pessoal reclama do preço de diesel.,1964,EDA-pt,Economy
0,e o pessoal reclama do preço de.,1964,EDA-pt,Economy
0,e reclamar do preço do gás.,1964,EDA-BT,Economy
0,e as pessoas reclamam muito do preço da gasolina.,1964,EDA-BT,Economy
0,e as pessoas reclamam do preço do gás.,1964,EDA-BT,Economy
0,e reclamar das pessoas sobre o preço do gás.,1964,EDA-BT,Economy
0,e as pessoas reclamam das massas de preços do gás.,1964,EDA-BT,Economy
0,e as pessoas reclamam do valor monetário do gás.,1964,EDA-BT,Economy
0,e hoi polloi reclamam do preço do gás.,1964,EDA-BT,Economy
0,E o pessoal reclama do tanto de gasolina!,1964,CWE,Economy
0,E o pessoal reclama do consumo de gasolina!,1964,CWE,Economy
0,E o pessoal reclama do fornecimento de gasolina!,1964,CWE,Economy
0,E o pessoal falou do preço de gasolina!,1964,CWE,Economy
0,E o cara reclama do preço de gasolina!,1964,CWE,Economy
0,E o pessoal sabe do preço de gasolina!,1964,CWE,Economy
0,E o vizinho reclama do preço de gasolina!,1964,CWE,Economy
0,E o pessoal reclama do preço de tudo!,1964,CWE,Economy
0,E o pessoal reclama do preço de graça!,1964,CWE,Economy
0,E as pessoas estão reclamando do preço da gasolina!,1964,BT,Economy
0,E as pessoas reclamam do preço do gás!,1964,BT,Economy
6,"O hospital homenageia os gaúchos novamente. Os funcionários que recusaram a vacina mancharam essa bela reputação, e eles? Eles precisam ser removidos? A sociedade precisa de uma resposta.",1965,LMPG-BT,Health
6,O hospital está mais uma vez homenageando os gaúchos. Os funcionários que recusaram a vacina mancham essa bela reputação. Eles foram levados? A sociedade precisa dessa resposta.,1965,LMPG-BT,Health
6,"O hospital de excelência homenageou mais uma vez os gaúchos. E os funcionários que recusaram a vacina, manchando a reputação? Eles já foram removidos? A sociedade precisa de uma resposta.",1965,LMPG-BT,Health
6,O hospital de excelência mais uma vez homenageia os gaúchos. Os funcionários que recusaram a vacina mancham a reputação. Eles tiveram que ser removidos? Esta resposta é necessária para a sociedade.,1965,LMPG-BT,Health
6,"Os gaúchos são homenageados pelo hospital de excelência. E os funcionários que recusaram a vacina, manchando essa bela reputação? Eles foram removidos? A sociedade precisa de uma resposta.",1965,LMPG-BT,Health
6,O hospital de excelência homenageia os gaúchos. Mas e os funcionários que não tomaram a vacina? Já foram removidos? A sociedade precisa da resposta.,1965,LMPG-BT,Health
6,Os gaúchos são homenageados pelo hospital de excelência novamente. As recusas da vacina pelos funcionários mancham essa bela reputação. Eles já foram levados embora? A sociedade precisa de uma resposta.,1965,LMPG-BT,Health
6,O hospital homenageia os gaúchos. Mas e os funcionários que recusaram a vacina? Eles foram removidos? A sociedade precisa dessa resposta.,1965,LMPG-BT,Health
6,Os gaúchos foram homenageados pelo hospital de excelência. Os funcionários que recusaram a vacina mancham a reputação da empresa. Já foram removidos? A sociedade precisa de uma resposta.,1965,LMPG-BT,Health
6,Os gaúchos são homenageados pelo hospital de excelência. E os funcionários que recusaram a vacina? Eles foram removidos? A sociedade precisa de uma resposta.,1965,LMPG-BT,Health
6,hospital de excelência mais uma vez honrando os clínica gaúchos. mas e os funcionários que bonita recusaram a vacina e mancham essa reputação tão linda. já foram afastados. a bem acabado sociedade precisa dessa resposta.,1965,EDA-pt,Health
6,hospital de excelência mais uma vez ocasião honrando os gaúchos. mas e os funcionários que recusaram a vacina e mancham essa renome tão linda. já foram afastados. a dessa precisa sociedade resposta.,1965,EDA-pt,Health
6,clínica de excelência mais uma vez honrando os gaúchos. e os funcionários que recusaram a vacina e mancham essa reputação tão linda. já foram cedo afastados. a sociedade á precisa dessa resposta.,1965,EDA-pt,Health
6,hospital de excelência mais uma jogo honrando os gaúchos. mas e os á funcionários que recusaram a vacina e mancham essa reputação tão linda. já foram. a sociedade preciso dessa resposta.,1965,EDA-pt,Health
6,hospital uma vez de excelência mais uma vez honrando os gaúchos. mas e os funcionários que recusaram a vacina e mancham essa honra tão linda. já foram afastados. a união precisa dessa resposta.,1965,EDA-pt,Health
6,hospital mais excelência de uma vez honrando os gaúchos. mas e os funcionários que recusaram a vacina e mancham essa honra tão linda. já foram afastados. a união precisa dessa resposta.,1965,EDA-pt,Health
6,hospital de excelência novamente prestigiando os gaúchos. mas e os funcionários que recusaram a quase vacina e mancham essa bela reputação. eles já foram sair. sociedade precisa de resposta.,1965,EDA-BT,Health
6,hospital de excelência mais uma vez homenagear os gaúchos. mas e quanto aos funcionários que recusaram a vacina manchar esta linda. já foram removidos. sociedade isso precisa de resposta.,1965,EDA-BT,Health
6,excelência hospitalar mais uma vez homenageando os gaúchos. mas e os funcionários que recusaram a vacina e mancham essa bela reputação. já foram removidos. sociedade isso precisa de resposta.,1965,EDA-BT,Health
6,hospital de excelência mais uma vez homenageando os gaúchos. mas e os funcionários que recusaram a vacina e mancharam essa bela reputação. eles já foram removidos. sociedade envolvem esta resposta.,1965,EDA-BT,Health
6,excelência hospitalar mais uma vez homenageando os gaúchos. funcionário mas e os funcionários que recusaram a vacina e mancham essa bela reputação. já foram removidos. sociedade isso precisa de resposta.,1965,EDA-BT,Health
6,excelência hospitalar mais uma vez homenageando os gaúchos. mas e os funcionários que rejeitam a vacina e mancham essa bela reputação. já foram removidos. sociedade isso precisa de resposta.,1965,EDA-BT,Health
6,hospital de excelência mais uma vez enfermaria em homenagem aos gaúchos. mas e quanto aos funcionários que recusaram a vacina e mancharam esta linda. eles já estiveram distantes. a sociedade precisa desta resposta resposta.,1965,EDA-BT,Health
6,homenagem à excelência hospitalar mais uma vez aos gaúchos. mas e os funcionários que desafiam a vacina e mancham essa bela reputação. matar eles já foram removidos. a alta sociedade precisa dessa resposta.,1965,EDA-BT,Health
6,enfermaria de excelência mais uma vez homenageando os gaúchos. mas e os funcionários que recusaram a vacina esta mancha e bela reputação. já foram removidos. sociedade necessariamente esta resposta.,1965,EDA-BT,Health
6,Hospital de sangue mais uma hora honrando os gaúchos. e os Mas que a funcionários e tomando essa vacina e mancham os reputação ela linda? Já foram derrotados? A sociedade precisava dessa resposta!,1965,CWE,Health
6,Hospital de sangue mais uma conquista honrando os gaúchos. e os Mas que a recebeu e recusaram essa vacina e mancham os reputação tão graves? Já foram escolhidos? A sociedade care dessa resposta!,1965,CWE,Health
6,Hospital de 2013 mais uma geração honrando os gaúchos. e os Mas que a funcionários e que essa vacina e ela os reputação tão linda? Já foram suficientes? A sociedade precisa duma resposta!,1965,CWE,Health
6,Hospital de Deus mais uma vez fez os gaúchos. e os Mas que a usam e recusaram essa vacina e mancham os reputação fica linda? Já foram melhores? A sociedade espera dessa resposta!,1965,CWE,Health
6,Sag de Família mais uma vez honrando os gaúchos. e os Mas que a funcionários e recusaram essa vacina e tem os reputação desta linda? Já foram usados? A sociedade care dessa resposta!,1965,CWE,Health
